Date Num,date,location,attendees,latitude,longitude,event,source,total_articles,attendees today
50,19-Feb-18,"Franklin, TN",40,35.9250637,-86.8688899,Guns,https://www.tennessean.com/story/news/local/williamson/2018/02/19/protesters-franklin-gun-control-florida-high-school-shooting/353359002/,1,
50,19-Feb-18,"Anchorage, AK",5,61.2180556,-149.9002778,Guns,http://www.ktuu.com/content/news/Murkowski-Young-praise-forward-push-of-ANWR-developments-474527733.html,2,
51,20-Feb-18,"Albuquerque, NM",,35.0853336,-106.6055534,Guns,http://www.kob.com/albuquerque-news/anti-gun-demonstration-protest-downtown-rally/4796597/,2,
51,20-Feb-18,"Raleigh, NC",100,35.7795897,-78.6381787,Guns,http://www.newsobserver.com/news/local/article201226059.html,5,
51,20-Feb-18,"Parkland, FL",100,26.3107774,-80.2532249,Guns,https://www.washingtonpost.com/news/answer-sheet/wp/2018/02/20/florida-students-chanting-we-want-change-walk-out-of-schools-to-protest-gun-violence/,2,
51,20-Feb-18,"Hollywood, FL",,26.0112014,-80.1494901,Guns,https://www.washingtonpost.com/news/answer-sheet/wp/2018/02/20/florida-students-chanting-we-want-change-walk-out-of-schools-to-protest-gun-violence/,1,
51,20-Feb-18,"Fort Lauderdale, FL",,26.1224386,-80.1373174,Guns,https://www.washingtonpost.com/news/answer-sheet/wp/2018/02/20/florida-students-chanting-we-want-change-walk-out-of-schools-to-protest-gun-violence/,1,
51,20-Feb-18,"West Boca Raton Community High School, Boca Raton, FL",1000,26.3683064,-80.1289321,Guns,http://www.miamiherald.com/news/local/community/broward/article201075414.html,14,
51,20-Feb-18,"South Point High School, Belmont, NC",10,35.2429175,-81.037297,Guns,http://www.gastongazette.com/news/20180220/belmont-students-walk-out-protest-gun-violence,2,
51,20-Feb-18,"Durham, NC",,35.9940329,-78.898619,Guns,http://www.heraldsun.com/article201176289.html,1,
51,20-Feb-18,"Tacoma, WA",,47.2528768,-122.4442906,Guns,http://www.thenewstribune.com/news/local/article201164249.html,1,
51,20-Feb-18,"Pensacola, FL",30,30.421309,-87.2169149,Guns,http://www.pnj.com/story/news/2018/02/20/gun-control-advocates-protest-outside-matt-gaetzs-pensacola-office/354607002/,3,
51,20-Feb-18,"Battle Creek, MI",20,42.3211522,-85.1797142,Guns,http://www.battlecreekenquirer.com/story/news/2018/02/20/harper-creek-high-school-students-protest-gun-violence/355125002/,2,
51,20-Feb-18,"Cary, NC",50,35.79154,-78.7811169,Guns,http://www.newsobserver.com/news/local/education/article201162924.html,1,
51,20-Feb-18,"Montpelier, VT",100,44.2600593,-72.5753869,Guns,https://www.timesargus.com/articles/student-rally-calls-for-safety-from-gun-violence/,2,
51,20-Feb-18,"St. Paul, MN",200,44.9537029,-93.0899578,Guns,https://www.twincities.com/2018/02/20/gun-control-rally-at-minnesota-capitol-draws-unexpected-crowd/,1,
51,20-Feb-18,"Columbus, NC",50,35.2531698,-82.1970584,Guns,http://www.tryondailybulletin.com/2018/02/20/polk-county-students-community-rally-for-change-post-parkland/,7,
51,20-Feb-18,"Woodstock, GA",20,34.1014873,-84.5193754,Guns,http://www.mdjonline.com/news/gun-control-protest-draws-dozens-to-rep-loudermilk-s-woodstock/article_b54baff6-1716-11e8-8dd3-4342b236d612.html,2,
51,20-Feb-18,"Westlake High School, Westlake, OH",,41.4606403,-81.9289916,Guns,http://www.cleveland.com/metro/index.ssf/2018/02/westlake_high_school_students.html,2,
51,20-Feb-18,"Tallahassee, FL",100,30.4382559,-84.2807329,Guns,http://www.thegazette.com/subject/news/nation-and-world/florida-rally-to-ban-assault-style-weapons-set-for-wednesday-in-tallahassee-20180221,5,
51,20-Feb-18,"Philadelpha, PA",,39.9525839,-75.1652215,Guns,http://6abc.com/city-leaders-gather-for-anti-gun-violence-rally-/3116444/,1,
51,20-Feb-18,"Lenoir City High School, Lenoir City, TN",,35.8078023,-84.2860071,Guns,https://www.knoxnews.com/story/news/education/2018/02/23/gresham-middle-school-students-walk-out-protest-gun-violence/366576002/,1,
52,21-Feb-18,"Tallahassee, FL",2500,30.4382559,-84.2807329,Guns,http://www.jacksonville.com/news/20180221/students-protest-guns-unhappy-with-gops-tallahassee-response,69,
52,21-Feb-18,"City Hall, Bellingham, WA",2000,48.7519112,-122.4786854,Guns,http://www.bellinghamherald.com/news/local/article201373069.html,5,
52,21-Feb-18,"Minneapolis, MN",200,44.977753,-93.2650108,Guns,http://www.startribune.com/students-rally-for-safer-schools/474765923/,3,
52,21-Feb-18,"Golden Valley High, Santa Clarita, CA",,34.399583,-118.4925352,Guns,https://signalscv.com/2018/02/golden-valley-students-demand-safer-schools-campus-protest/,1,
52,21-Feb-18,"Rochester, MN",,44.0121221,-92.4801989,Guns,http://www.postbulletin.com/news/local/fb-live-walkout-at-mayo-high-school-to-protest-gun/html_4b4035fc-1737-11e8-96c4-9bb05a6c33b3.html,2,
52,21-Feb-18,"Louisville, KY",20,38.2526647,-85.7584557,Guns,http://www.wdrb.com/story/37562243/louisville-area-teachers-remember-victims-of-mass-shootings-and-protest-for-stricter-gun-laws,2,
52,21-Feb-18,"Hellgate High School, Missoula, MT",100,46.8628265,-113.9966147,Guns,http://www.greatfallstribune.com/story/news/2018/02/21/missoula-students-walk-out-gun-violence-protest/360146002/,4,
52,21-Feb-18,"White House, Washington, DC",1300,38.8976763,-77.0365298,Guns,https://www.washingtonpost.com/local/education/for-student-protesters-consequences-are-across-the-map/2018/02/22/1ac1b07e-17fd-11e8-92c9-376b4fe57ff7_story.html,34,
52,21-Feb-18,"Rock Island High School, Rock Island, IL",40,41.4865493,-90.578247,Guns,http://qconline.com/news/local/rocky-students-join-walkout-to-protest-gun-violence/article_b587ef9c-8ac6-5f4b-9a55-1250caf85f51.html,2,
52,21-Feb-18,"Bettendorf High School, Bettendorf, IA",20,41.5571414,-90.4971189,Guns,http://qconline.com/news/local/rocky-students-join-walkout-to-protest-gun-violence/article_b587ef9c-8ac6-5f4b-9a55-1250caf85f51.html,2,
52,21-Feb-18,"Encinal High School, Alameda, CA",,37.7726346,-122.2895291,Guns,https://www.eastbaytimes.com/2018/02/21/alameda-students-parents-protest-gun-violence/,2,
52,21-Feb-18,"Mesa, AZ",20,33.4151843,-111.8314724,Guns,https://www.abc15.com/news/region-southeast-valley/mesa/valley-students-protesting-gun-laws-plan-walkout-at-mesa-high-school,1,
52,21-Feb-18,"Stafford, NJ",,39.7046713,-74.2632784,Guns,https://www.app.com/story/news/education/in-our-schools/2018/02/21/student-walkout-gun-control-schools-parkland-shooting/357601002/,1,
52,21-Feb-18,"Kalamazoo, MI",,42.2917069,-85.5872286,Guns,http://wwmt.com/news/local/students-in-west-michigan-stage-walkout-in-protest-of-gun-violence,1,
52,21-Feb-18,"Clarence, NY",20,42.982216,-78.5770812,Guns,http://wivb.com/2018/02/21/wny-students-rally-in-clarence-to-end-gun-violence/,1,
52,21-Feb-18,"Western High School, Davie, FL",,26.1048932,-80.328835,Guns,http://www.apnewsarchive.com/2018/A-number-of-students-at-a-Florida-high-school-walked-out-of-their-classrooms-to-remember-the-17-students-killed-last-week-at-nearby-Marjory-Stoneman-Douglas-High-School/id-9acb148650b842b199e7d710b6141b35,8,
52,21-Feb-18,"J. P. Taravella High School, Coral Springs, FL",1000,26.271192,-80.2706044,Guns,https://wsvn.com/news/local/students-across-south-florida-stage-walk-outs-to-protest-gun-laws/,2,
52,21-Feb-18,"North Broward Preparatory School, Coconut Creek, FL",,26.2517482,-80.1789351,Guns,https://wsvn.com/news/local/students-across-south-florida-stage-walk-outs-to-protest-gun-laws/,1,
52,21-Feb-18,"Miami Edison High, Miami, FL",,25.7616798,-80.1917902,Guns,https://wsvn.com/news/local/students-across-south-florida-stage-walk-outs-to-protest-gun-laws/,1,
52,21-Feb-18,"Fort Lauderdale, FL",,26.1224386,-80.1373174,Guns,https://wsvn.com/news/local/students-across-south-florida-stage-walk-outs-to-protest-gun-laws/,1,
52,21-Feb-18,"Hialeah High School, Hialeah, FL",,25.8657662,-80.2761282,Guns,https://wsvn.com/news/local/students-across-south-florida-stage-walk-outs-to-protest-gun-laws/,2,
52,21-Feb-18,"City Hall, Boca Raton, FL",1000,26.351189,-80.090518,Guns,http://www.palmbeachpost.com/news/new-walkouts-planned-multiple-palm-beach-county-high-schools/prPWCp5QWU5dHes6oGSymO/,2,
52,21-Feb-18,"West Palm Beach, FL",,26.7153424,-80.0533746,Guns,http://www.palmbeachpost.com/news/new-walkouts-planned-multiple-palm-beach-county-high-schools/prPWCp5QWU5dHes6oGSymO/,2,
52,21-Feb-18,"Lake Worth, FL",,26.6167555,-80.0684479,Guns,http://www.palmbeachpost.com/news/new-walkouts-planned-multiple-palm-beach-county-high-schools/prPWCp5QWU5dHes6oGSymO/,1,
52,21-Feb-18,"G-Star School of Arts, Palm Springs, FL",,26.6467231,-80.0876012,Guns,http://www.palmbeachpost.com/news/new-walkouts-planned-multiple-palm-beach-county-high-schools/prPWCp5QWU5dHes6oGSymO/,1,
52,21-Feb-18,"Loxahatchee Groves, FL",,26.7064797,-80.2657478,Guns,http://www.palmbeachpost.com/news/new-walkouts-planned-multiple-palm-beach-county-high-schools/prPWCp5QWU5dHes6oGSymO/,1,
52,21-Feb-18,"Boynton Beach, FL",200,26.5317866,-80.0905465,Guns,http://www.palmbeachpost.com/news/new-walkouts-planned-multiple-palm-beach-county-high-schools/prPWCp5QWU5dHes6oGSymO/,1,
52,21-Feb-18,"Spanish River High, Boca Raton, FL",,26.3978023,-80.1447861,Guns,http://www.palmbeachpost.com/news/new-walkouts-planned-multiple-palm-beach-county-high-schools/prPWCp5QWU5dHes6oGSymO/,1,
52,21-Feb-18,"Barron Collier High School, Naples, FL",200,26.2166392,-81.7612696,Guns,https://www.naplesnews.com/story/news/education/2018/02/21/students-report-anti-gun-protests-naples-high-school-and-barron-collier-high-school-against-gun-viol/359661002/,2,
52,21-Feb-18,"Immokalee High, Immokalee, FL",,26.4185248,-81.4174057,Guns,https://www.naplesnews.com/story/news/education/2018/02/21/students-report-anti-gun-protests-naples-high-school-and-barron-collier-high-school-against-gun-viol/359661002/,2,
52,21-Feb-18,"Naples High, Naples, FL",,26.1420358,-81.7948103,Guns,https://www.naplesnews.com/story/news/education/2018/02/21/students-report-anti-gun-protests-naples-high-school-and-barron-collier-high-school-against-gun-viol/359661002/,3,
52,21-Feb-18,"Cooper City, FL",,26.0573112,-80.271716,Guns,http://miami.cbslocal.com/2018/02/21/student-walk-outs-solidarity-school-shooting/,1,
52,21-Feb-18,"Ann Arbor, MI",10,42.2808256,-83.7430378,Guns,http://www.mlive.com/news/ann-arbor/index.ssf/2018/02/ann_arbor_high_school_students_4.html,1,
52,21-Feb-18,"Marshall, MI",150,42.2722641,-84.9633148,Guns,http://www.battlecreekenquirer.com/story/news/2018/02/21/marshall-middle-school-erupts-into-anti-gun-protest/360281002/,1,
52,21-Feb-18,"Port St. Lucie High School, Port St. Lucie, FL",100,27.426118,-80.371985,Guns,https://www.tcpalm.com/story/news/local/indian-river-county/2018/02/23/vero-beach-high-school-students-rally-courthouse-protest-gun-violence-support-parkland/367384002/,2,
52,21-Feb-18,"Sebastian, FL",,27.816415,-80.4706078,Guns,https://www.tcpalm.com/story/news/2018/02/21/treasure-coast-schools-plan-walkouts-support-marjory-stoneman-douglas-high-students/358352002/,1,
52,21-Feb-18,"Fort Pierce Central High School, Fort Pierce, FL",500,27.391077,-80.3510434,Guns,https://www.tcpalm.com/story/news/2018/02/21/treasure-coast-schools-plan-walkouts-support-marjory-stoneman-douglas-high-students/358352002/,1,
52,21-Feb-18,"Stuart, FL",,27.197548,-80.2528257,Guns,https://www.tcpalm.com/story/news/2018/02/21/treasure-coast-schools-plan-walkouts-support-marjory-stoneman-douglas-high-students/358352002/,1,
52,21-Feb-18,"Indian River County Courthouse, Vero Beach, FL",150,27.6392145,-80.4009638,Guns,https://www.tcpalm.com/story/news/2018/02/21/treasure-coast-schools-plan-walkouts-support-marjory-stoneman-douglas-high-students/358352002/,2,
52,21-Feb-18,"Liberty Plaza, Atlanta, GA",1500,33.7485228,-84.3872222,Guns,https://www.myajc.com/news/state--regional-govt--politics/ajc-watchdog-why-the-state-cut-the-mic-the-gun-control-rally/OOXpcEZfFj4BNiBbDzRmQL/,3,
52,21-Feb-18,"Central Middle School, Columbus, IN",100,39.2014404,-85.9213796,Guns,http://www.therepublic.com/2018/02/22/02222018cr_central_protest/,2,
52,21-Feb-18,"Cedar Falls, IA",,42.5348993,-92.4453161,Guns,http://wcfcourier.com/news/local/education/update-many-uni-students-walk-out-of-class-rally-against/article_cfe56ece-fdbb-5f34-a3d8-735c5d37d478.html,3,
52,21-Feb-18,"Central Kitsap High School, Silverdale, WA",400,47.651339,-122.699003,Guns,http://www.kitsapsun.com/story/news/local/2018/02/21/kitsap-students-walk-out-protest-school-shootings/359574002/,1,
52,21-Feb-18,"Olympic High School, Bermerton, WA",300,47.626862,-122.6650764,Guns,http://www.kitsapsun.com/story/news/local/2018/02/21/kitsap-students-walk-out-protest-school-shootings/359574002/,1,
52,21-Feb-18,"Kingston High School, Kingston, WA",,47.8001147,-122.5200999,Guns,http://www.kitsapsun.com/story/news/local/2018/02/21/kitsap-students-walk-out-protest-school-shootings/359574002/,1,
52,21-Feb-18,"Riverdale High School, Fort Myers, FL",,26.7067073,-81.7236216,Guns,https://www.news-press.com/story/news/local/2018/02/21/lee-county-high-school-students-walk-out-protest-gun-violence/358902002/,1,
52,21-Feb-18,"Lehigh Senior High School, Lehigh Acres, FL",,26.6224395,-81.7210569,Guns,https://www.news-press.com/story/news/local/2018/02/21/lee-county-high-school-students-walk-out-protest-gun-violence/358902002/,1,
52,21-Feb-18,"Cape Coral High School, Cape Coral, FL",,26.6090474,-81.9757597,Guns,https://www.news-press.com/story/news/local/2018/02/21/lee-county-high-school-students-walk-out-protest-gun-violence/358902002/,1,
52,21-Feb-18,"Island Coast High School, Cape Coral, FL",,26.7268972,-81.930204,Guns,https://www.news-press.com/story/news/local/2018/02/21/lee-county-high-school-students-walk-out-protest-gun-violence/358902002/,1,
52,21-Feb-18,"Mariner High School, Cape Coral, FL",,26.6650565,-82.005492,Guns,https://www.news-press.com/story/news/local/2018/02/21/lee-county-high-school-students-walk-out-protest-gun-violence/358902002/,1,
52,21-Feb-18,"Ida Baker High School, Cape Coral, FL",,26.5875081,-82.0167532,Guns,https://www.news-press.com/story/news/local/2018/02/21/lee-county-high-school-students-walk-out-protest-gun-violence/358902002/,1,
52,21-Feb-18,"North Fort Myers High School, Fort Myers, FL",20,26.6622449,-81.9143686,Guns,https://www.news-press.com/story/news/local/2018/02/21/lee-county-high-school-students-walk-out-protest-gun-violence/358902002/,1,
52,21-Feb-18,"Fort Meyers High School, Fort Myers, FL",,26.6282483,-81.8776644,Guns,https://www.news-press.com/story/news/local/2018/02/21/lee-county-high-school-students-walk-out-protest-gun-violence/358902002/,1,
52,21-Feb-18,"Oasis High School, Cape Coral, FL",200,26.5866663,-82.0226258,Guns,https://www.news-press.com/story/news/local/2018/02/21/lee-county-high-school-students-walk-out-protest-gun-violence/358902002/,1,
52,21-Feb-18,"Cypress Lake High School, Fort Myers, FL",,26.5408507,-81.9019395,Guns,https://www.news-press.com/story/news/local/2018/02/21/lee-county-high-school-students-walk-out-protest-gun-violence/358902002/,1,
52,21-Feb-18,"Estero High School, Estero, FL",,26.4221004,-81.7985223,Guns,https://www.news-press.com/story/news/local/2018/02/21/lee-county-high-school-students-walk-out-protest-gun-violence/358902002/,1,
52,21-Feb-18,"Big Sky High School, Missoula, MT",20,46.8504398,-114.0577609,Guns,http://missoulian.com/news/local/hundreds-of-missoula-students-walk-out-of-class-to-protest/article_18a6b24a-b1d6-55f6-84dc-d5f906eb2139.html,2,
52,21-Feb-18,"Platt High School, Meriden, CT",150,41.5340038,-72.8267207,Guns,http://www.myrecordjournal.com/News/State/Meriden-Wallingford-high-school-students-organize-walkouts-after-school-shooting-in-Florida.html,1,
52,21-Feb-18,"Franklin High School, Stockton, CA",300,37.968342,-121.2373629,Guns,http://www.recordnet.com/news/20180221/susd-students-protest-over-gun-violence-in-schools,2,
52,21-Feb-18,"Health Careers Academy, Stockton, CA",50,37.9656659,-121.281791,Guns,http://www.recordnet.com/news/20180221/susd-students-protest-over-gun-violence-in-schools,2,
52,21-Feb-18,"Mentor High School, Mentor, OH",200,41.6946444,-81.3370007,Guns,http://www.news-herald.com/general-news/20180221/students-at-mentor-and-willoughby-south-and-eastlake-schools-stage-walkout-to-protest-school-shootings,3,
52,21-Feb-18,"Willoughby South High School, Willoughby, OH",150,41.6248036,-81.4212455,Guns,http://www.news-herald.com/general-news/20180221/students-at-mentor-and-willoughby-south-and-eastlake-schools-stage-walkout-to-protest-school-shootings,3,
52,21-Feb-18,"Eastlake North High School, Eastlake, OH",150,41.651158,-81.4460632,Guns,http://www.news-herald.com/general-news/20180221/students-at-mentor-and-willoughby-south-and-eastlake-schools-stage-walkout-to-protest-school-shootings,2,
52,21-Feb-18,"Schaumburg High School, Schaumburg, IL",,42.027448,-88.1068554,Guns,http://chicago.cbslocal.com/2018/02/21/student-walkouts-gun-violence/,2,
52,21-Feb-18,"Oak Park High School, Oak Park, IL",,41.8900888,-87.7888137,Guns,http://chicago.cbslocal.com/2018/02/21/student-walkouts-gun-violence/,1,
52,21-Feb-18,"River Forest High School, Oak Park, IL",,41.8900888,-87.7888137,Guns,http://chicago.cbslocal.com/2018/02/21/student-walkouts-gun-violence/,1,
52,21-Feb-18,"Free State High School, Lawrence, KS",400,38.9750121,-95.3031444,Guns,http://m.ljworld.com/news/2018/feb/21/hundreds-free-state-students-stage-walk-out-protes/,3,
52,21-Feb-18,"Lawrence High School, Lawrence, KS",125,38.9490597,-95.2427671,Guns,http://m.ljworld.com/news/2018/feb/21/hundreds-free-state-students-stage-walk-out-protes/,3,
52,21-Feb-18,"Wilmington Friends School, Wilmington, DE",,39.7684938,-75.5505358,Guns,http://6abc.com/education/del-students-stage-walkout-to-honor-parkland-victims/3120264/,1,
52,21-Feb-18,"Liberty Memorial Central Middle School, Lawrence, KS",20,38.9576215,-95.2354039,Guns,http://m.ljworld.com/news/2018/feb/21/hundreds-free-state-students-stage-walk-out-protes/,3,
52,21-Feb-18,"Cheney High School, Cheney, WA",,47.4974627,-117.5765258,Guns,http://www.kxly.com/news/cheney-hs-students-walk-out-in-protest-against-current-gun-laws/705351200,1,
52,21-Feb-18,"Millbrook High School, Winchester, VA",,39.1912949,-78.115178,Guns,http://www.foxnews.com/us/2018/02/21/texas-school-district-threatens-to-suspend-students-who-protest-gun-violence-during-school-hours.html,2,
52,21-Feb-18,"Marjory Stoneman Douglas High School, Parkland, FL",2000,26.304503,-80.269457,Guns,http://www.nwfdailynews.com/news/20180221/angry-student-protesters-demand-changes-in-gun-laws,2,
52,21-Feb-18,"Harmony High School, Harmony, FL",,28.1879205,-81.1523739,Guns,https://www.clickorlando.com/news/florida/heres-the-latest-on-the-florida-school-shooting,1,
52,21-Feb-18,"Dublin Scioto High School, Columbus, OH",200,40.1213676,-83.1004579,Guns,https://www.stamfordadvocate.com/news/texas/article/Students-across-US-stage-walkouts-to-protest-gun-12631172.php,20,
52,21-Feb-18,"Hagerty High School, Oviedo, FL",,28.6249566,-81.1775815,Guns,https://www.clickorlando.com/news/florida/heres-the-latest-on-the-florida-school-shooting,1,
52,21-Feb-18,"Lake Mary High, Lake Mary, FL",,28.7366098,-81.3367545,Guns,https://www.clickorlando.com/news/florida/heres-the-latest-on-the-florida-school-shooting,1,
52,21-Feb-18,"Lyman High, Longwood, FL",,28.6871804,-81.3441526,Guns,https://www.clickorlando.com/news/florida/heres-the-latest-on-the-florida-school-shooting,1,
